time_s,event,details
9.40063,DATA_DROP_SIG,rx=2,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=1,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=5,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=3,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=8,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=10,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=6,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=7,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=11,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=9,sender=0,nonce=9400000000
9.40063,DATA_DROP_SIG,rx=4,sender=0,nonce=9400000000
9.42,HO_DONE,veh=7,rsu=0,fast=1,delay=0.020000
9.5,BLOCK_COMMIT_ITEM,accused=0,delta=0.010000,trust=0.740000
9.5,BLOCK_COMMIT_ITEM,accused=9,delta=0.010000,trust=0.720000
9.5,BLOCK_COMMIT_ITEM,accused=9,delta=0.010000,trust=0.730000
9.5,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.660000
9.5,BLOCK_COMMIT_ITEM,accused=1,delta=-0.050000,trust=0.570000
9.5,BLOCK_COMMIT_ITEM,accused=2,delta=-0.050000,trust=0.550000
9.5,BLOCK_COMMIT_ITEM,accused=0,delta=0.010000,trust=0.750000
9.5,BLOCK_COMMIT_DONE,block=10,items=7,lat=0.050000
9.50026,DATA_DROP_SIG,rx=2,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=1,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=5,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=3,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=8,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=10,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=6,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=7,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=11,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=9,sender=0,nonce=9500000000
9.50026,DATA_DROP_SIG,rx=4,sender=0,nonce=9500000000
9.70026,DATA_DROP_REPLAY,rx=2,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=1,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=5,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=3,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=8,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=10,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=6,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=7,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=11,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=9,sender=0,nonce=9600000000
9.70026,DATA_DROP_REPLAY,rx=4,sender=0,nonce=9600000000
9.70062,DATA_DROP_SIG,rx=2,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=1,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=5,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=3,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=8,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=10,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=6,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=7,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=11,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=9,sender=0,nonce=9700000000
9.70062,DATA_DROP_SIG,rx=4,sender=0,nonce=9700000000
10,REPORT_SENT,by=0,about=0,delta=-0.050000
10,REPORT_SENT,by=1,about=0,delta=-0.050000
10,REPORT_SENT,by=2,about=9,delta=0.010000
10,REPORT_SENT,by=3,about=4,delta=0.010000
10,REPORT_SENT,by=4,about=0,delta=-0.050000
10,REPORT_SENT,by=5,about=7,delta=-0.050000
10,REPORT_SENT,by=6,about=2,delta=0.010000
10,REPORT_SENT,by=7,about=5,delta=-0.050000
10,REPORT_SENT,by=8,about=4,delta=0.010000
10,REPORT_SENT,by=9,about=4,delta=-0.050000
10.0004,REPORT_RX_RSU,rsu=10,by=8,about=4,delta=0.010000
10.0006,REPORT_RX_RSU,rsu=10,by=0,about=0,delta=-0.050000
10.0007,REPORT_RX_RSU,rsu=10,by=4,about=0,delta=-0.050000
10.0009,REPORT_RX_RSU,rsu=10,by=1,about=0,delta=-0.050000
10.001,REPORT_RX_RSU,rsu=10,by=9,about=4,delta=-0.050000
10.0014,DATA_DROP_REPLAY,rx=2,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=1,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=5,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=3,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=10,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=8,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=6,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=7,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=9,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=11,sender=0,nonce=9900000000
10.0014,DATA_DROP_REPLAY,rx=4,sender=0,nonce=9900000000
10.0015,REPORT_RX_RSU,rsu=10,by=7,about=5,delta=-0.050000
10.0027,REPORT_RX_RSU,rsu=10,by=5,about=7,delta=-0.050000
10.3003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=10200000000
10.3003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=10200000000
10.4,HO_START,veh=7,from=0,to=1,trust=0.660000
10.52,HO_DONE,veh=7,rsu=1,fast=0,delay=0.120000
10.55,BLOCK_COMMIT_ITEM,accused=4,delta=0.010000,trust=0.670000
10.55,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.700000
10.55,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.650000
10.55,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.600000
10.55,BLOCK_COMMIT_ITEM,accused=4,delta=-0.050000,trust=0.620000
10.55,BLOCK_COMMIT_ITEM,accused=5,delta=-0.050000,trust=0.570000
10.55,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.610000
10.55,BLOCK_COMMIT_DONE,block=11,items=7,lat=0.050000
10.6003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=10500000000
10.6003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=10500000000
10.9003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=10800000000
10.9003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=10800000000
11,REPORT_SENT,by=0,about=0,delta=0.010000
11,REPORT_SENT,by=1,about=3,delta=-0.050000
11,REPORT_SENT,by=2,about=6,delta=-0.050000
11,REPORT_SENT,by=3,about=4,delta=-0.050000
11,REPORT_SENT,by=4,about=5,delta=-0.050000
11,REPORT_SENT,by=5,about=5,delta=-0.050000
11,REPORT_SENT,by=6,about=9,delta=-0.050000
11,REPORT_SENT,by=7,about=7,delta=0.010000
11,REPORT_SENT,by=8,about=1,delta=0.010000
11,REPORT_SENT,by=9,about=6,delta=-0.050000
11.0008,REPORT_RX_RSU,rsu=10,by=0,about=0,delta=0.010000
11.0011,DATA_DROP_SIG,rx=2,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=5,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=3,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=1,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=10,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=6,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=7,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=11,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=8,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=9,sender=0,nonce=11000000000
11.0011,DATA_DROP_SIG,rx=4,sender=0,nonce=11000000000
11.0013,REPORT_RX_RSU,rsu=10,by=1,about=3,delta=-0.050000
11.0016,REPORT_RX_RSU,rsu=10,by=4,about=5,delta=-0.050000
11.0017,REPORT_RX_RSU,rsu=10,by=8,about=1,delta=0.010000
11.0019,REPORT_RX_RSU,rsu=10,by=9,about=6,delta=-0.050000
11.0027,REPORT_RX_RSU,rsu=10,by=7,about=7,delta=0.010000
11.0038,REPORT_RX_RSU,rsu=10,by=5,about=5,delta=-0.050000
11.2003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=11100000000
11.2003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=11100000000
11.2006,DATA_DROP_SIG,rx=2,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=5,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=3,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=1,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=6,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=10,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=7,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=11,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=8,sender=0,nonce=11200000000
11.2006,DATA_DROP_SIG,rx=4,sender=0,nonce=11200000000
11.5003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=11400000000
11.5003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=11400000000
11.6,BLOCK_COMMIT_ITEM,accused=0,delta=0.010000,trust=0.610000
11.6,BLOCK_COMMIT_ITEM,accused=3,delta=-0.050000,trust=0.790000
11.6,BLOCK_COMMIT_ITEM,accused=5,delta=-0.050000,trust=0.520000
11.6,BLOCK_COMMIT_ITEM,accused=1,delta=0.010000,trust=0.580000
11.6,BLOCK_COMMIT_ITEM,accused=6,delta=-0.050000,trust=0.600000
11.6,BLOCK_COMMIT_ITEM,accused=7,delta=0.010000,trust=0.620000
11.6,BLOCK_COMMIT_ITEM,accused=5,delta=-0.050000,trust=0.470000
11.6,BLOCK_COMMIT_DONE,block=12,items=7,lat=0.050000
11.8003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=11700000000
11.8003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=11700000000
11.9003,DATA_DROP_SIG,rx=2,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=5,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=3,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=1,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=10,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=7,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=6,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=11,sender=0,nonce=11900000000
11.9003,DATA_DROP_SIG,rx=4,sender=0,nonce=11900000000
12,REPORT_SENT,by=0,about=0,delta=-0.050000
12,REPORT_SENT,by=1,about=7,delta=-0.050000
12,REPORT_SENT,by=2,about=2,delta=-0.050000
12,REPORT_SENT,by=3,about=9,delta=-0.050000
12,REPORT_SENT,by=4,about=0,delta=-0.050000
12,REPORT_SENT,by=5,about=3,delta=-0.050000
12,REPORT_SENT,by=6,about=2,delta=-0.050000
12,REPORT_SENT,by=7,about=3,delta=-0.050000
12,REPORT_SENT,by=8,about=9,delta=0.010000
12,REPORT_SENT,by=9,about=2,delta=0.010000
12.0002,REPORT_RX_RSU,rsu=10,by=9,about=2,delta=0.010000
12.0003,REPORT_RX_RSU,rsu=10,by=0,about=0,delta=-0.050000
12.0005,REPORT_RX_RSU,rsu=10,by=7,about=3,delta=-0.050000
12.0006,REPORT_RX_RSU,rsu=10,by=1,about=7,delta=-0.050000
12.001,REPORT_RX_RSU,rsu=10,by=4,about=0,delta=-0.050000
12.0012,REPORT_RX_RSU,rsu=10,by=8,about=9,delta=0.010000
12.0014,REPORT_RX_RSU,rsu=10,by=5,about=3,delta=-0.050000
12.1003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=12000000000
12.3003,DATA_DROP_SIG,rx=2,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=3,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=5,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=1,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=10,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=7,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=6,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=11,sender=0,nonce=12300000000
12.3003,DATA_DROP_SIG,rx=4,sender=0,nonce=12300000000
12.4,HO_START,veh=7,from=1,to=0,trust=0.620000
12.4,HO_START,veh=8,from=0,to=1,trust=0.560000
12.4003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=12300000000
12.4003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=12300000000
12.4006,DATA_DROP_SIG,rx=2,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=3,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=5,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=1,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=10,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=7,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=6,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=11,sender=0,nonce=12400000000
12.4006,DATA_DROP_SIG,rx=4,sender=0,nonce=12400000000
12.52,HO_DONE,veh=7,rsu=0,fast=0,delay=0.120000
12.52,HO_DONE,veh=8,rsu=1,fast=0,delay=0.120000
12.6003,DATA_DROP_SIG,rx=2,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=3,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=5,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=1,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=10,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=7,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=6,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=11,sender=0,nonce=12600000000
12.6003,DATA_DROP_SIG,rx=4,sender=0,nonce=12600000000
12.65,BLOCK_COMMIT_ITEM,accused=2,delta=0.010000,trust=0.560000
12.65,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.560000
12.65,BLOCK_COMMIT_ITEM,accused=3,delta=-0.050000,trust=0.740000
12.65,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.570000
12.65,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.510000
12.65,BLOCK_COMMIT_ITEM,accused=9,delta=0.010000,trust=0.740000
12.65,BLOCK_COMMIT_ITEM,accused=3,delta=-0.050000,trust=0.690000
12.65,BLOCK_COMMIT_DONE,block=13,items=7,lat=0.050000
12.7003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=12600000000
12.7003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=12600000000
13,REPORT_SENT,by=0,about=9,delta=-0.050000
13,REPORT_SENT,by=1,about=9,delta=-0.050000
13,REPORT_SENT,by=2,about=3,delta=-0.050000
13,REPORT_SENT,by=3,about=9,delta=-0.050000
13,REPORT_SENT,by=4,about=1,delta=0.010000
13,REPORT_SENT,by=5,about=8,delta=0.010000
13,REPORT_SENT,by=6,about=8,delta=0.010000
13,REPORT_SENT,by=7,about=5,delta=-0.050000
13,REPORT_SENT,by=8,about=4,delta=-0.050000
13,REPORT_SENT,by=9,about=6,delta=-0.050000
13,HO_START,veh=8,from=1,to=0,trust=0.560000
13.0002,REPORT_RX_RSU,rsu=10,by=8,about=4,delta=-0.050000
13.0005,REPORT_RX_RSU,rsu=10,by=7,about=5,delta=-0.050000
13.0007,REPORT_RX_RSU,rsu=10,by=0,about=9,delta=-0.050000
13.001,DATA_DROP_REPLAY,rx=3,sender=0,nonce=12900000000
13.001,DATA_DROP_REPLAY,rx=2,sender=0,nonce=12900000000
13.001,DATA_DROP_REPLAY,rx=5,sender=0,nonce=12900000000
13.001,DATA_DROP_REPLAY,rx=1,sender=0,nonce=12900000000
13.001,DATA_DROP_REPLAY,rx=6,sender=0,nonce=12900000000
13.001,DATA_DROP_REPLAY,rx=11,sender=0,nonce=12900000000
13.0012,REPORT_RX_RSU,rsu=10,by=5,about=8,delta=0.010000
13.0013,REPORT_RX_RSU,rsu=10,by=1,about=9,delta=-0.050000
13.0014,REPORT_RX_RSU,rsu=10,by=4,about=1,delta=0.010000
13.002,REPORT_RX_RSU,rsu=10,by=9,about=6,delta=-0.050000
13.1003,DATA_DROP_SIG,rx=3,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=2,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=5,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=1,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=10,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=6,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=7,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=11,sender=0,nonce=13100000000
13.1003,DATA_DROP_SIG,rx=4,sender=0,nonce=13100000000
13.12,HO_DONE,veh=8,rsu=0,fast=0,delay=0.120000
13.3003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=13200000000
13.3003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=13200000000
13.4,HO_START,veh=7,from=0,to=1,trust=0.570000
13.52,HO_DONE,veh=7,rsu=1,fast=0,delay=0.120000
13.6003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=13500000000
13.6003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=13500000000
13.7,BLOCK_COMMIT_ITEM,accused=4,delta=-0.050000,trust=0.570000
13.7,BLOCK_COMMIT_ITEM,accused=5,delta=-0.050000,trust=0.420000
13.7,BLOCK_COMMIT_ITEM,accused=9,delta=-0.050000,trust=0.690000
13.7,BLOCK_COMMIT_ITEM,accused=8,delta=0.010000,trust=0.570000
13.7,BLOCK_COMMIT_ITEM,accused=9,delta=-0.050000,trust=0.640000
13.7,BLOCK_COMMIT_ITEM,accused=1,delta=0.010000,trust=0.590000
13.7,BLOCK_COMMIT_ITEM,accused=6,delta=-0.050000,trust=0.550000
13.7,BLOCK_COMMIT_DONE,block=14,items=7,lat=0.050000
13.9003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=13800000000
13.9003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=13800000000
13.9005,DATA_DROP_SIG,rx=3,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=2,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=5,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=1,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=6,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=7,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=10,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=4,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=11,sender=0,nonce=13900000000
13.9005,DATA_DROP_SIG,rx=9,sender=0,nonce=13900000000
14,REPORT_SENT,by=0,about=7,delta=-0.050000
14,REPORT_SENT,by=1,about=0,delta=-0.050000
14,REPORT_SENT,by=2,about=4,delta=-0.050000
14,REPORT_SENT,by=3,about=2,delta=-0.050000
14,REPORT_SENT,by=4,about=7,delta=-0.050000
14,REPORT_SENT,by=5,about=0,delta=-0.050000
14,REPORT_SENT,by=6,about=7,delta=0.010000
14,REPORT_SENT,by=7,about=9,delta=-0.050000
14,REPORT_SENT,by=8,about=8,delta=-0.050000
14,REPORT_SENT,by=9,about=8,delta=-0.050000
14,HO_START,veh=3,from=1,to=0,trust=0.690000
14.0002,REPORT_RX_RSU,rsu=10,by=4,about=7,delta=-0.050000
14.0003,REPORT_RX_RSU,rsu=10,by=9,about=8,delta=-0.050000
14.0006,REPORT_RX_RSU,rsu=10,by=7,about=9,delta=-0.050000
14.0008,REPORT_RX_RSU,rsu=10,by=0,about=7,delta=-0.050000
14.0012,DATA_DROP_SIG,rx=3,sender=0,nonce=14000000000
14.0012,DATA_DROP_SIG,rx=2,sender=0,nonce=14000000000
